Date : 2023-09-07 14:09:18
Directory : c:\Users\21H1 HNQA\Documents\mern_web\restaurants
Total : 372 files,  1275 codes, 183 comments, 225 blanks, all 1683 lines

Languages
+----------------+------------+------------+------------+------------+------------+
| language       | files      | code       | comment    | blank      | total      |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\AuthContext.jsx                                    | JavaScript JSX |        117 |          2 |         22 |        141 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\CategoryContext.jsx                                | JavaScript JSX |         63 |         10 |         13 |         86 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\CommonContext.jsx                                  | JavaScript JSX |         19 |          0 |          7 |         26 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\EmployeesContext.jsx                               | JavaScript JSX |         58 |          0 |         11 |         69 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\ProductsContext.jsx                                | JavaScript JSX |         97 |          0 |         12 |        109 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Contexts\UsersContext.jsx                                   | JavaScript JSX |         66 |          0 |         13 |         79 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\DefaultLayout\DefaultLayoutAdmin\DefaultLayoutAdmin.jsx     | JavaScript JSX |        167 |          6 |         10 |        183 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\DefaultLayout\DefaultLayoutAdmin\index.jsx                  | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\GlobalStyles\GlobalStyles.css                               | CSS            |          9 |          0 |          2 |         11 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\GlobalStyles\GlobalStyles.jsx                               | JavaScript JSX |          5 |          0 |          3 |          8 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\AdminDashboard\AdminDashboard.jsx               | JavaScript JSX |         40 |          5 |          5 |         50 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\AdminDashboard\index.jsx                        | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Auth\AdminLogin\AdminLogin.jsx                  | JavaScript JSX |        118 |          0 |          6 |        124 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Auth\AdminLogin\index.jsx                       | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CategoryManage\CategoryManage.jsx               | JavaScript JSX |        156 |          0 |         17 |        173 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CategoryManage\index.jsx                        | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Charts\Charts.jsx                               | JavaScript JSX |          6 |          0 |          2 |          8 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\Charts\index.jsx                                | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CustomerManage\CustomerDetail.jsx               | JavaScript JSX |        107 |          0 |          4 |        111 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CustomerManage\CustomerManage.jsx               | JavaScript JSX |        163 |          0 |         17 |        180 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\CustomerManage\index.jsx                        | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\EmployeeManage\EmployeeManage.jsx               | JavaScript JSX |        173 |          0 |         17 |        190 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\EmployeeManage\index.jsx                        | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\ProductManage\ProductManage.jsx                 | JavaScript JSX |        167 |          0 |         17 |        184 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Admin\ProductManage\index.jsx                         | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Page404\Page404.jsx                                   | JavaScript JSX |         55 |          3 |          8 |         66 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\Page404\index.jsx                                     | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Login\Login.jsx                             | JavaScript JSX |        111 |          7 |         17 |        135 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Login\index.jsx                             | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Register\Register.jsx                       | JavaScript JSX |        126 |          6 |         19 |        151 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\Auth\Register\index.jsx                          | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\DashboardAppPage\DashboardAppPage.jsx            | JavaScript JSX |         19 |          3 |          8 |         30 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\DashboardAppPage\index.jsx                       | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\ProductsPage\ProductsPage.jsx                    | JavaScript JSX |         39 |          4 |         10 |         53 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Pages\User\ProductsPage\index.jsx                           | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\AuthReducer\action.jsx                             | JavaScript JSX |          7 |          0 |          2 |          9 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\AuthReducer\constants.jsx                          | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\AuthReducer\reducer.jsx                            | JavaScript JSX |         25 |          0 |          4 |         29 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\CategoryReducer\action.jsx                         | JavaScript JSX |         19 |          0 |          4 |         23 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\CategoryReducer\constants.jsx                      | JavaScript JSX |          3 |          0 |          0 |          3 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\CategoryReducer\reducer.jsx                        | JavaScript JSX |         35 |          0 |          4 |         39 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\EmployeesReducer\action.jsx                        | JavaScript JSX |         19 |          0 |          3 |         22 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\EmployeesReducer\constants.jsx                     | JavaScript JSX |          3 |          0 |          0 |          3 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\EmployeesReducer\reducer.jsx                       | JavaScript JSX |         29 |          0 |          4 |         33 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\ProductsReducer\action.jsx                         | JavaScript JSX |         31 |          0 |          8 |         39 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\ProductsReducer\constants.jsx                      | JavaScript JSX |          5 |          0 |          0 |          5 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\ProductsReducer\reducer.jsx                        | JavaScript JSX |         48 |          0 |          5 |         53 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\UsersReducer\action.jsx                            | JavaScript JSX |         25 |          0 |          5 |         30 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\UsersReducer\constants.jsx                         | JavaScript JSX |          4 |          0 |          0 |          4 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Reducers\UsersReducer\reducer.jsx                           | JavaScript JSX |         39 |          0 |          4 |         43 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Service\authApi.jsx                                         | JavaScript JSX |         16 |          0 |          2 |         18 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Service\axiosConfig.jsx                                     | JavaScript JSX |         31 |         24 |          9 |         64 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Service\categoryApi.jsx                                     | JavaScript JSX |         20 |          0 |          2 |         22 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Service\employeeApi.jsx                                     | JavaScript JSX |         16 |          0 |          2 |         18 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Service\productApi.jsx                                      | JavaScript JSX |         20 |          0 |          2 |         22 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\Service\userApi.jsx                                         | JavaScript JSX |         20 |          0 |          2 |         22 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\constants\index.jsx                                         | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\hooks\useReponsive.jsx                                      | JavaScript JSX |         29 |          4 |         15 |         48 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\DashboardLayout.jsx                       | JavaScript JSX |         36 |          4 |         10 |         50 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\header\AccountPopover.jsx                 | JavaScript JSX |         97 |          4 |         14 |        115 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\header\LanguagePopover.jsx                | JavaScript JSX |         75 |          3 |         10 |         88 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\header\NotificationsPopover.jsx           | JavaScript JSX |        247 |          6 |         24 |        277 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\header\Searchbar.jsx                      | JavaScript JSX |         63 |          5 |         10 |         78 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\header\index.jsx                          | JavaScript JSX |         61 |          6 |         12 |         79 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\index.jsx                                 | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\nav\config.jsx                            | JavaScript JSX |         25 |          2 |          5 |         32 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\dashboard\nav\index.jsx                             | JavaScript JSX |        100 |          8 |         16 |        124 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\simple\SimpleLayout.jsx                             | JavaScript JSX |         24 |          4 |          6 |         34 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\layouts\simple\index.jsx                                    | JavaScript JSX |          1 |          0 |          1 |          2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\main.jsx                                                    | JavaScript JSX |          6 |          6 |          7 |         19 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\routers\routes.jsx                                          | JavaScript JSX |         19 |         23 |          1 |         43 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\@dashboard\products\ProductCard.jsx                 | JavaScript JSX |         63 |          5 |          9 |         77 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\@dashboard\products\ProductCartWidget.jsx           | JavaScript JSX |         32 |          4 |          5 |         41 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\@dashboard\products\ProductFilterSidebar.jsx        | JavaScript JSX |        145 |          4 |         14 |        163 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\@dashboard\products\ProductList.jsx                 | JavaScript JSX |         17 |          2 |          4 |         23 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\@dashboard\products\ProductSort.jsx                 | JavaScript JSX |         52 |          3 |          7 |         62 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\@dashboard\products\index.jsx                       | JavaScript JSX |          5 |          0 |          1 |          6 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\auth\LoginForm\LoginForm.jsx                        | JavaScript JSX |        121 |          3 |         10 |        134 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\auth\LoginForm\index.jsx                            | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\auth\RegisterForm\RegisterForm.jsx                  | JavaScript JSX |        190 |          3 |         10 |        203 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\section\auth\RegisterForm\index.jsx                         | JavaScript JSX |          1 |          0 |          0 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\serviceWorker.jsx                                           | JavaScript JSX |         89 |         33 |         14 |        136 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\customShadows.jsx                                     | JavaScript JSX |         24 |          5 |          4 |         33 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\globalStyles.jsx                                      | JavaScript JSX |         52 |          3 |          4 |         59 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\index.jsx                                             | JavaScript JSX |         36 |          3 |          6 |         45 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Autocomplete.jsx                            | JavaScript JSX |         11 |          1 |          2 |         14 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Backdrop.jsx                                | JavaScript JSX |         15 |          1 |          3 |         19 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Button.jsx                                  | JavaScript JSX |         41 |          1 |          3 |         45 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Card.jsx                                    | JavaScript JSX |         32 |          1 |          2 |         35 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Input.jsx                                   | JavaScript JSX |         64 |          1 |          3 |         68 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Paper.jsx                                   | JavaScript JSX |         14 |          1 |          2 |         17 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Table.jsx                                   | JavaScript JSX |         12 |          1 |          2 |         15 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Tooltip.jsx                                 | JavaScript JSX |         14 |          1 |          2 |         17 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Typography.jsx                              | JavaScript JSX |         14 |          1 |          2 |         17 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\index.jsx                                   | JavaScript JSX |         22 |          2 |          3 |         27 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\palette.jsx                                           | JavaScript JSX |         93 |          2 |         11 |        106 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\shadows.jsx                                           | JavaScript JSX |         35 |          3 |          4 |         42 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\typography.jsx                                        | JavaScript JSX |         97 |          3 |          8 |        108 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\cssStyles.jsx                                         | JavaScript JSX |         78 |          7 |         17 |        102 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\formatNumber.jsx                                      | JavaScript JSX |         24 |          1 |         13 |         38 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\formatTime.jsx                                        | JavaScript JSX |         19 |          1 |          8 |         28 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\setAuthToken.jsx                                      | JavaScript JSX |          9 |          0 |          3 |         12 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\vite.config.js                                                  | JavaScript     |          5 |          1 |          2 |          8 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\package-lock.json                                               | JSON           |      2,465 |          0 |          1 |      2,466 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\package.json                                                    | JSON           |         42 |          0 |          1 |         43 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\.prettierrc                                                 | JSON           |          6 |          0 |          0 |          6 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\AdminAuthController.mjs                     | JavaScript     |        124 |          0 |         17 |        141 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\AuthController.mjs                          | JavaScript     |        160 |          0 |         22 |        182 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\CartsController.mjs                         | JavaScript     |         41 |          0 |         12 |         53 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\CategorysController.mjs                     | JavaScript     |         49 |          0 |         10 |         59 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\EmployeesController.mjs                     | JavaScript     |        102 |          0 |          9 |        111 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\OrdersController.mjs                        | JavaScript     |          0 |          0 |          1 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\ProductsController.mjs                      | JavaScript     |        125 |          0 |         17 |        142 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\UsersController.mjs                         | JavaScript     |         89 |          0 |          8 |         97 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Carts.mjs                                        | JavaScript     |         17 |          0 |          3 |         20 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Categorys.mjs                                    | JavaScript     |         18 |          0 |          3 |         21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Employees.mjs                                    | JavaScript     |        127 |          0 |         10 |        137 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Orders.mjs                                       | JavaScript     |         24 |          0 |          3 |         27 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Products.mjs                                     | JavaScript     |         69 |          0 |          4 |         73 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Roles.mjs                                        | JavaScript     |         18 |          0 |          3 |         21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Users.mjs                                        | JavaScript     |        120 |          0 |         10 |        130 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\cloudinary\index.mjs                                 | JavaScript     |          9 |          0 |          3 |         12 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\database\index.mjs                                   | JavaScript     |         17 |          0 |          3 |         20 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\index.mjs                                                   | JavaScript     |         27 |          5 |         10 |         42 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\middleware\auth.mjs                                         | JavaScript     |         21 |          3 |          5 |         29 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\middleware\authorizeRoles.mjs                               | JavaScript     |         20 |          0 |          7 |         27 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\adminAuthRouter.mjs                                  | JavaScript     |          9 |          0 |          6 |         15 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\authRouter.mjs                                       | JavaScript     |         10 |          0 |          6 |         16 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\cartsRouter.mjs                                      | JavaScript     |          8 |          0 |          5 |         13 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\categorysRouter.mjs                                  | JavaScript     |         10 |          0 |          6 |         16 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\employeesRouter.mjs                                  | JavaScript     |         10 |          0 |          5 |         15 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\index.mjs                                            | JavaScript     |         17 |          0 |          4 |         21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\ordersRouter.mjs                                     | JavaScript     |          0 |          0 |          1 |          1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\productsRouter.mjs                                   | JavaScript     |         11 |          0 |          6 |         17 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\usersRouter.mjs                                      | JavaScript     |         10 |          0 |          5 |         15 |
| Total                                                                                                                    |                |      1,275 |        183 |        225 |      1,683 |
+--------------------------------------------------------------------------------------------------------------------------+----------------+------------+------------+------------+------------+
