Date : 2023-09-07 14:09:18
Directory : c:\Users\21H1 HNQA\Documents\mern_web\restaurants
Total : 372 files,  1275 codes, 183 comments, 225 blanks, all 1683 lines

Languages
+----------------+------------+------------+------------+------------+------------+
| language       | files      | code       | comment    | blank      | total      |
| ..\restaurant\client\src\Components\Admin\Chart                                                                          |          2 |        -67 |         -1 |         -5 |        -73 |
| ..\restaurant\client\src\Components\Admin\DataTable                                                                      |          2 |        -21 |          0 |         -3 |        -24 |
| ..\restaurant\client\src\Components\Admin\ListItem                                                                       |          1 |       -112 |          0 |         -6 |       -118 |
| ..\restaurant\client\src\Components\Admin\Orders                                                                         |          2 |        -27 |          0 |         -3 |        -30 |
| ..\restaurant\client\src\Components\Admin\Title                                                                          |          2 |        -14 |          0 |         -3 |        -17 |
| ..\restaurant\client\src\Components\Button                                                                               |          3 |        -53 |          0 |        -12 |        -65 |
| ..\restaurant\client\src\Components\Copyright                                                                            |          2 |        -20 |          0 |         -3 |        -23 |
| ..\restaurant\client\src\Components\Form                                                                                 |          3 |        -63 |          0 |        -11 |        -74 |
| ..\restaurant\client\src\Components\FormDialog                                                                           |          4 |       -372 |        -23 |        -31 |       -426 |
| ..\restaurant\client\src\Components\Form\FormInput                                                                       |          3 |        -63 |          0 |        -11 |        -74 |
| ..\restaurant\client\src\Components\Iconify                                                                              |          2 |        -14 |         -3 |         -4 |        -21 |
| ..\restaurant\client\src\Components\Loader                                                                               |          3 |        -36 |          0 |         -6 |        -42 |
| ..\restaurant\client\src\Components\Logo                                                                                 |          2 |        -69 |        -11 |        -14 |        -94 |
| ..\restaurant\client\src\Components\SelectFilter                                                                         |          2 |        -29 |          0 |         -5 |        -34 |
| ..\restaurant\client\src\Components\User                                                                                 |         14 |       -586 |         -3 |        -45 |       -634 |
| ..\restaurant\client\src\Components\User\Cards                                                                           |          2 |        -63 |          0 |         -3 |        -66 |
| ..\restaurant\client\src\Components\User\Footer                                                                          |          2 |       -101 |          0 |         -4 |       -105 |
| ..\restaurant\client\src\Components\User\Header                                                                          |          3 |       -269 |         -3 |        -19 |       -291 |
| ..\restaurant\client\src\Components\User\Search                                                                          |          3 |        -54 |          0 |         -9 |        -63 |
| ..\restaurant\client\src\Components\User\Sidebar                                                                         |          2 |        -63 |          0 |         -5 |        -68 |
| ..\restaurant\client\src\Components\User\Slider                                                                          |          2 |        -36 |          0 |         -5 |        -41 |
| ..\restaurant\client\src\Contexts                                                                                        |          6 |       -415 |        -12 |        -77 |       -504 |
| ..\restaurant\client\src\DefaultLayout                                                                                   |          5 |       -193 |         -7 |        -13 |       -213 |
| ..\restaurant\client\src\DefaultLayout\DefaultLayoutAdmin                                                                |          2 |       -170 |         -6 |        -11 |       -187 |
| ..\restaurant\client\src\DefaultLayout\DefaultLayoutUser                                                                 |          3 |        -23 |         -1 |         -2 |        -26 |
| ..\restaurant\client\src\GlobalStyles                                                                                    |          2 |        -14 |          0 |         -5 |        -19 |
| ..\restaurant\client\src\Pages                                                                                           |         41 |     -1,994 |        -20 |       -171 |     -2,185 |
| ..\restaurant\client\src\Pages\Admin                                                                                     |         15 |       -939 |         -5 |        -86 |     -1,030 |
| ..\restaurant\client\src\Pages\Admin\AdminDashboard                                                                      |          2 |        -41 |         -5 |         -6 |        -52 |
| ..\restaurant\client\src\Pages\Admin\Auth                                                                                |          2 |       -121 |          0 |         -6 |       -127 |
| ..\restaurant\client\src\Pages\Admin\Auth\AdminLogin                                                                     |          2 |       -121 |          0 |         -6 |       -127 |
| ..\restaurant\client\src\Pages\Admin\CategoryManage                                                                      |          2 |       -157 |          0 |        -17 |       -174 |
| ..\restaurant\client\src\Pages\Admin\Charts                                                                              |          2 |         -7 |          0 |         -2 |         -9 |
| ..\restaurant\client\src\Pages\Admin\CustomerManage                                                                      |          3 |       -271 |          0 |        -21 |       -292 |
| ..\restaurant\client\src\Pages\Admin\DishManage                                                                          |          2 |       -168 |          0 |        -17 |       -185 |
| ..\restaurant\client\src\Pages\Admin\EmployeeManage                                                                      |          2 |       -174 |          0 |        -17 |       -191 |
| ..\restaurant\client\src\Pages\Page404                                                                                   |          2 |        -56 |         -3 |         -8 |        -67 |
| ..\restaurant\client\src\Pages\User                                                                                      |         24 |       -999 |        -12 |        -77 |     -1,088 |
| ..\restaurant\client\src\Pages\User\About                                                                                |          2 |       -133 |          0 |         -3 |       -136 |
| ..\restaurant\client\src\Pages\User\Account                                                                              |          2 |         -7 |          0 |         -2 |         -9 |
| ..\restaurant\client\src\Pages\User\Auth                                                                                 |          4 |       -240 |        -12 |        -37 |       -289 |
| ..\restaurant\client\src\Pages\User\Auth\Login                                                                           |          2 |       -113 |         -6 |        -18 |       -137 |
| ..\restaurant\client\src\Pages\User\Auth\Register                                                                        |          2 |       -127 |         -6 |        -19 |       -152 |
| ..\restaurant\client\src\Pages\User\Cart                                                                                 |          2 |        -33 |          0 |         -3 |        -36 |
| ..\restaurant\client\src\Pages\User\Contact                                                                              |          2 |       -209 |          0 |         -3 |       -212 |
| ..\restaurant\client\src\Pages\User\Dashboard                                                                            |          3 |        -17 |          0 |         -4 |        -21 |
| ..\restaurant\client\src\Pages\User\DishDetail                                                                           |          2 |       -209 |          0 |        -12 |       -221 |
| ..\restaurant\client\src\Pages\User\Dishes                                                                               |          3 |       -136 |          0 |        -10 |       -146 |
| ..\restaurant\client\src\Pages\User\Profile                                                                              |          2 |         -8 |          0 |         -2 |        -10 |
| ..\restaurant\client\src\Pages\User\Service                                                                              |          2 |         -7 |          0 |         -1 |         -8 |
| ..\restaurant\client\src\Reducers                                                                                        |         15 |       -293 |          0 |        -44 |       -337 |
| ..\restaurant\client\src\Reducers\AuthReducer                                                                            |          3 |        -33 |          0 |         -7 |        -40 |
| ..\restaurant\client\src\Reducers\CategoryReducer                                                                        |          3 |        -57 |          0 |         -8 |        -65 |
| ..\restaurant\client\src\Reducers\DishesReducer                                                                          |          3 |        -84 |          0 |        -13 |        -97 |
| ..\restaurant\client\src\Reducers\EmployeesReducer                                                                       |          3 |        -51 |          0 |         -7 |        -58 |
| ..\restaurant\client\src\Reducers\UsersReducer                                                                           |          3 |        -68 |          0 |         -9 |        -77 |
| ..\restaurant\client\src\Service                                                                                         |          6 |       -124 |        -23 |        -19 |       -166 |
| ..\restaurant\client\src\constants                                                                                       |          1 |         -1 |          0 |         -1 |         -2 |
| ..\restaurant\client\src\hooks                                                                                           |          1 |        -29 |         -4 |        -15 |        -48 |
| ..\restaurant\client\src\routers                                                                                         |          1 |        -48 |         -6 |         -9 |        -63 |
| ..\restaurant\client\src\section                                                                                         |          4 |       -313 |         -6 |        -20 |       -339 |
| ..\restaurant\client\src\section\LoginForm                                                                               |          2 |       -122 |         -3 |        -10 |       -135 |
| ..\restaurant\client\src\section\RegisterForm                                                                            |          2 |       -191 |         -3 |        -10 |       -204 |
| ..\restaurant\client\src\theme                                                                                           |          3 |       -149 |        -10 |        -20 |       -179 |
| ..\restaurant\client\src\utils                                                                                           |          1 |         -9 |          0 |         -3 |        -12 |
| ..\restaurant\server                                                                                                     |         32 |     -3,766 |         -8 |       -206 |     -3,980 |
| ..\restaurant\server (Files)                                                                                             |          2 |     -2,507 |          0 |         -2 |     -2,509 |
| ..\restaurant\server\src                                                                                                 |         30 |     -1,259 |         -8 |       -204 |     -1,471 |
| ..\restaurant\server\src (Files)                                                                                         |          2 |        -33 |         -5 |        -10 |        -48 |
| ..\restaurant\server\src\app                                                                                             |         15 |     -1,074 |          0 |       -132 |     -1,206 |
| ..\restaurant\server\src\app\controllers                                                                                 |          8 |       -690 |          0 |        -96 |       -786 |
| ..\restaurant\server\src\app\models                                                                                      |          7 |       -384 |          0 |        -36 |       -420 |
| ..\restaurant\server\src\config                                                                                          |          2 |        -26 |          0 |         -6 |        -32 |
| ..\restaurant\server\src\config\cloudinary                                                                               |          1 |         -9 |          0 |         -3 |        -12 |
| ..\restaurant\server\src\config\database                                                                                 |          1 |        -17 |          0 |         -3 |        -20 |
| ..\restaurant\server\src\middleware                                                                                      |          2 |        -41 |         -3 |        -12 |        -56 |
| ..\restaurant\server\src\routes                                                                                          |          9 |        -85 |          0 |        -44 |       -129 |
| client                                                                                                                   |        165 |     15,158 |        315 |        792 |     16,265 |
| client (Files)                                                                                                           |          6 |      9,394 |          1 |         10 |      9,405 |
| client\public                                                                                                            |         20 |        124 |          4 |         16 |        144 |
| client\public (Files)                                                                                                    |          3 |         46 |          4 |         10 |         60 |
| client\public\assets                                                                                                     |         17 |         78 |          0 |          6 |         84 |
| client\public\assets (Files)                                                                                             |          2 |          2 |          0 |          0 |          2 |
| client\public\assets\icons                                                                                               |         14 |         36 |          0 |          5 |         41 |
| client\public\assets\icons (Files)                                                                                       |          8 |          8 |          0 |          0 |          8 |
| client\public\assets\icons\navbar                                                                                        |          6 |         28 |          0 |          5 |         33 |
| client\public\assets\illustrations                                                                                       |          1 |         40 |          0 |          1 |         41 |
| client\src                                                                                                               |        139 |      5,640 |        310 |        766 |      6,716 |
| client\src (Files)                                                                                                       |          4 |        138 |         45 |         24 |        207 |
| client\src\Components                                                                                                    |         35 |      1,080 |         63 |        149 |      1,292 |
| client\src\Components\Admin                                                                                              |          9 |        241 |          1 |         20 |        262 |
| client\src\Components\Admin\Chart                                                                                        |          2 |         67 |          1 |          5 |         73 |
| client\src\Components\Admin\DataTable                                                                                    |          2 |         21 |          0 |          3 |         24 |
| client\src\Components\Admin\ListItem                                                                                     |          1 |        112 |          0 |          6 |        118 |
| client\src\Components\Admin\Orders                                                                                       |          2 |         27 |          0 |          3 |         30 |
| client\src\Components\Admin\Title                                                                                        |          2 |         14 |          0 |          3 |         17 |
| client\src\Components\FormDialog                                                                                         |          4 |        372 |         23 |         31 |        426 |
| client\src\Components\User                                                                                               |         22 |        467 |         39 |         98 |        604 |
| client\src\Components\User\color-utils                                                                                   |          5 |        167 |         11 |         26 |        204 |
| client\src\Components\User\iconify                                                                                       |          2 |         14 |          3 |          6 |         23 |
| client\src\Components\User\label                                                                                         |          3 |         99 |         10 |         19 |        128 |
| client\src\Components\User\logo                                                                                          |          2 |         36 |          1 |          7 |         44 |
| client\src\Components\User\nav-section                                                                                   |          3 |         60 |          6 |         15 |         81 |
| client\src\Components\User\scroll-to-top                                                                                 |          2 |         10 |          1 |          6 |         17 |
| client\src\Components\User\scrollbar                                                                                     |          3 |         55 |          5 |         13 |         73 |
| client\src\Components\User\svg-color                                                                                     |          2 |         26 |          2 |          6 |         34 |
| client\src\Contexts                                                                                                      |          6 |        420 |         12 |         78 |        510 |
| client\src\DefaultLayout                                                                                                 |          2 |        168 |          6 |         11 |        185 |
| client\src\DefaultLayout\DefaultLayoutAdmin                                                                              |          2 |        168 |          6 |         11 |        185 |
| client\src\GlobalStyles                                                                                                  |          2 |         14 |          0 |          5 |         19 |
| client\src\Pages                                                                                                         |         25 |      1,292 |         28 |        148 |      1,468 |
| client\src\Pages\Admin                                                                                                   |         15 |        937 |          5 |         86 |      1,028 |
| client\src\Pages\Admin\AdminDashboard                                                                                    |          2 |         41 |          5 |          6 |         52 |
| client\src\Pages\Admin\Auth                                                                                              |          2 |        119 |          0 |          6 |        125 |
| client\src\Pages\Admin\Auth\AdminLogin                                                                                   |          2 |        119 |          0 |          6 |        125 |
| client\src\Pages\Admin\CategoryManage                                                                                    |          2 |        157 |          0 |         17 |        174 |
| client\src\Pages\Admin\Charts                                                                                            |          2 |          7 |          0 |          2 |          9 |
| client\src\Pages\Admin\CustomerManage                                                                                    |          3 |        271 |          0 |         21 |        292 |
| client\src\Pages\Admin\EmployeeManage                                                                                    |          2 |        174 |          0 |         17 |        191 |
| client\src\Pages\Admin\ProductManage                                                                                     |          2 |        168 |          0 |         17 |        185 |
| client\src\Pages\Page404                                                                                                 |          2 |         56 |          3 |          8 |         67 |
| client\src\Pages\User                                                                                                    |          8 |        299 |         20 |         54 |        373 |
| client\src\Pages\User\Auth                                                                                               |          4 |        239 |         13 |         36 |        288 |
| client\src\Pages\User\Auth\Login                                                                                         |          2 |        112 |          7 |         17 |        136 |
| client\src\Pages\User\Auth\Register                                                                                      |          2 |        127 |          6 |         19 |        152 |
| client\src\Pages\User\DashboardAppPage                                                                                   |          2 |         20 |          3 |          8 |         31 |
| client\src\Pages\User\ProductsPage                                                                                       |          2 |         40 |          4 |         10 |         54 |
| client\src\Reducers                                                                                                      |         15 |        293 |          0 |         44 |        337 |
| client\src\Reducers\AuthReducer                                                                                          |          3 |         33 |          0 |          7 |         40 |
| client\src\Reducers\CategoryReducer                                                                                      |          3 |         57 |          0 |          8 |         65 |
| client\src\Reducers\EmployeesReducer                                                                                     |          3 |         51 |          0 |          7 |         58 |
| client\src\Reducers\ProductsReducer                                                                                      |          3 |         84 |          0 |         13 |         97 |
| client\src\Reducers\UsersReducer                                                                                         |          3 |         68 |          0 |          9 |         77 |
| client\src\Service                                                                                                       |          6 |        123 |         24 |         19 |        166 |
| client\src\constants                                                                                                     |          1 |          1 |          0 |          1 |          2 |
| client\src\hooks                                                                                                         |          1 |         29 |          4 |         15 |         48 |
| client\src\layouts                                                                                                       |         11 |        730 |         42 |        109 |        881 |
| client\src\layouts\dashboard                                                                                             |          9 |        705 |         38 |        102 |        845 |
| client\src\layouts\dashboard (Files)                                                                                     |          2 |         37 |          4 |         11 |         52 |
| client\src\layouts\dashboard\header                                                                                      |          5 |        543 |         24 |         70 |        637 |
| client\src\layouts\dashboard\nav                                                                                         |          2 |        125 |         10 |         21 |        156 |
| client\src\layouts\simple                                                                                                |          2 |         25 |          4 |          7 |         36 |
| client\src\routers                                                                                                       |          1 |         19 |         23 |          1 |         43 |
| client\src\section                                                                                                       |         10 |        627 |         24 |         60 |        711 |
| client\src\section\@dashboard                                                                                            |          6 |        314 |         18 |         40 |        372 |
| client\src\section\@dashboard\products                                                                                   |          6 |        314 |         18 |         40 |        372 |
| client\src\section\auth                                                                                                  |          4 |        313 |          6 |         20 |        339 |
| client\src\section\auth\LoginForm                                                                                        |          2 |        122 |          3 |         10 |        135 |
| client\src\section\auth\RegisterForm                                                                                     |          2 |        191 |          3 |         10 |        204 |
| client\src\theme                                                                                                         |         16 |        576 |         30 |         61 |        667 |
| client\src\theme (Files)                                                                                                 |          6 |        337 |         19 |         37 |        393 |
| client\src\theme\overrides                                                                                               |         10 |        239 |         11 |         24 |        274 |
| client\src\utils                                                                                                         |          4 |        130 |          9 |         41 |        180 |
| server                                                                                                                   |         32 |      3,775 |          8 |        206 |      3,989 |
| server (Files)                                                                                                           |          2 |      2,507 |          0 |          2 |      2,509 |
| server\src                                                                                                               |         30 |      1,268 |          8 |        204 |      1,480 |
| server\src (Files)                                                                                                       |          2 |         33 |          5 |         10 |         48 |
| server\src\app                                                                                                           |         15 |      1,083 |          0 |        132 |      1,215 |
| server\src\app\controllers                                                                                               |          8 |        690 |          0 |         96 |        786 |
| server\src\app\models                                                                                                    |          7 |        393 |          0 |         36 |        429 |
| server\src\config                                                                                                        |          2 |         26 |          0 |          6 |         32 |
| server\src\config\cloudinary                                                                                             |          1 |          9 |          0 |          3 |         12 |
| server\src\config\database                                                                                               |          1 |         17 |          0 |          3 |         20 |
| server\src\middleware                                                                                                    |          2 |         41 |          3 |         12 |         56 |
| server\src\routes                                                                                                        |          9 |         85 |          0 |         44 |        129 |
+--------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------------------------+----------------+------------+------------+------------+------------+
| filename                                                                                                                 | language       | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------------------------+----------------+------------+------------+------------+------------+
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\README.md                                                               | Markdown       |         -2 |          0 |         -1 |         -3 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\.eslintrc.cjs                                                    | JavaScript     |        -20 |          0 |         -1 |        -21 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\README.md                                                        | Markdown       |         -5 |          0 |         -4 |         -9 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\index.html                                                       | HTML           |        -25 |          0 |         -1 |        -26 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\package-lock.json                                                | JSON           |     -8,592 |          0 |         -1 |     -8,593 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\package.json                                                     | JSON           |        -42 |          0 |         -1 |        -43 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\public\image404.svg                                              | XML            |        -40 |          0 |         -1 |        -41 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\public\vite.svg                                                  | XML            |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\.prettierrc                                                  | JSON           |         -6 |          0 |          0 |         -6 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\App.jsx                                                      | JavaScript JSX |        -56 |         -2 |         -6 |        -64 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\Chart\Chart.jsx                             | JavaScript JSX |        -66 |         -1 |         -5 |        -72 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\Chart\index.jsx                             | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\DataTable\DataTable.jsx                     | JavaScript JSX |        -20 |          0 |         -3 |        -23 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\DataTable\index.jsx                         | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\ListItem\ListItem.jsx                       | JavaScript JSX |       -112 |          0 |         -6 |       -118 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\Orders\Orders.jsx                           | JavaScript JSX |        -26 |          0 |         -3 |        -29 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\Orders\index.jsx                            | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\Title\Title.jsx                             | JavaScript JSX |        -13 |          0 |         -3 |        -16 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Admin\Title\index.jsx                             | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Button\Button.jsx                                 | JavaScript JSX |        -15 |          0 |         -3 |        -18 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Button\Button.module.css                          | CSS            |        -37 |          0 |         -8 |        -45 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Button\index.jsx                                  | JavaScript JSX |         -1 |          0 |         -1 |         -2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Copyright\Copyright.jsx                           | JavaScript JSX |        -19 |          0 |         -3 |        -22 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Copyright\index.jsx                               | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\FormDialog\FormDialogCategory.jsx                 | JavaScript JSX |        -69 |          0 |         -7 |        -76 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\FormDialog\FormDialogCustomer.jsx                 | JavaScript JSX |        -76 |          0 |         -7 |        -83 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\FormDialog\FormDialogDishes.jsx                   | JavaScript JSX |       -123 |        -23 |        -10 |       -156 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\FormDialog\FormDialogEmployee.jsx                 | JavaScript JSX |       -104 |          0 |         -7 |       -111 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Form\FormInput\FormInput.jsx                      | JavaScript JSX |        -25 |          0 |         -4 |        -29 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Form\FormInput\FormInput.module.css               | CSS            |        -37 |          0 |         -6 |        -43 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Form\FormInput\index.jsx                          | JavaScript JSX |         -1 |          0 |         -1 |         -2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Iconify\Iconify.jsx                               | JavaScript JSX |        -13 |         -3 |         -4 |        -20 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Iconify\index.jsx                                 | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Loader\Loader.jsx                                 | JavaScript JSX |         -6 |          0 |         -3 |         -9 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Loader\Loader.module.css                          | CSS            |        -29 |          0 |         -2 |        -31 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Loader\index.jsx                                  | JavaScript JSX |         -1 |          0 |         -1 |         -2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Logo\Logo.jsx                                     | JavaScript JSX |        -68 |        -11 |        -14 |        -93 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\Logo\index.jsx                                    | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\SelectFilter\SelectFilter.jsx                     | JavaScript JSX |        -28 |          0 |         -5 |        -33 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\SelectFilter\index.jsx                            | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Cards\Cards.jsx                              | JavaScript JSX |        -62 |          0 |         -3 |        -65 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Cards\index.jsx                              | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Footer\Footer.jsx                            | JavaScript JSX |       -100 |          0 |         -3 |       -103 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Footer\index.jsx                             | JavaScript JSX |         -1 |          0 |         -1 |         -2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Header\Header.jsx                            | JavaScript JSX |       -214 |         -3 |        -10 |       -227 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Header\Header.module.css                     | CSS            |        -54 |          0 |         -9 |        -63 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Header\index.jsx                             | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Search\Search.jsx                            | JavaScript JSX |        -12 |          0 |         -3 |        -15 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Search\Search.module.css                     | CSS            |        -41 |          0 |         -5 |        -46 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Search\index.jsx                             | JavaScript JSX |         -1 |          0 |         -1 |         -2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Sidebar\Sidebar.jsx                          | JavaScript JSX |        -62 |          0 |         -5 |        -67 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Sidebar\index.jsx                            | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Slider\Slider.jsx                            | JavaScript JSX |        -35 |          0 |         -5 |        -40 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Components\User\Slider\index.jsx                             | JavaScript JSX |         -1 |          0 |          0 |         -1 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Contexts\AuthContext.jsx                                     | JavaScript JSX |       -117 |         -2 |        -22 |       -141 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Contexts\CategoryContext.jsx                                 | JavaScript JSX |        -63 |        -10 |        -13 |        -86 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Contexts\CommonContext.jsx                                   | JavaScript JSX |        -14 |          0 |         -6 |        -20 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Contexts\DishesContext.jsx                                   | JavaScript JSX |        -97 |          0 |        -12 |       -109 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Contexts\EmployeesContext.jsx                                | JavaScript JSX |        -58 |          0 |        -11 |        -69 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\Contexts\UsersContext.jsx                                    | JavaScript JSX |        -66 |          0 |        -13 |        -79 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\DefaultLayout\DefaultLayoutAdmin\DefaultLayoutAdmin.jsx      | JavaScript JSX |       -169 |         -6 |        -10 |       -185 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\DefaultLayout\DefaultLayoutAdmin\index.jsx                   | JavaScript JSX |         -1 |          0 |         -1 |         -2 |
| c:\Users\21H1 HNQA\Documents\mern_web\restaurant\client\src\DefaultLayout\DefaultLayoutUser\DefaultLayoutUser.jsx        | JavaScript JSX |        -19 |         -1 |         -2 |        -22 |
