"filename", "language", "Markdown", "JavaScript JSX", "JavaScript", "CSS", "JSON", "HTML", "XML", "comment", "blank", "total"
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Orders.mjs", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Payment.mjs", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 3, 37
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Products.mjs", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Users.mjs", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\multer\index.mjs", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 3, 7
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\employeesRouter.mjs", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\index.mjs", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\productsRouter.mjs", "JavaScript", 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\roleRouter.mjs", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 3, 4, 17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\usersRouter.mjs", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 1, -2, 1
"Total", "-", 7, 16978, 346, 25, 10846, 47, 282, 912, 1644, 31087
